ID,gene,fullname,Subject 1- Haired,Subject 2- Haired,Subject 3- Haired,Subject 4- Haired,Subject 5- Haired,Subject 1- Bald,Subject 2- Bald,Subject 3- Bald,Subject 4- Bald,Subject 5- Bald,Haired,Bald,Haired-Bald,P-values
208978_at,CRIP2,cysteine rich protein 2(CRIP2),6.5838411962,7.7790972373,8.0118970025,7.8606397564,7.0254540964,6.1254448814,6.9300354494,7.3974519124,6.5539073243,4.5247870992,7.4521858578,6.3063253333,1.1458605244,0.0768229094
201148_s_at,TIMP3,TIMP metallopeptidase inhibitor 3(TIMP3),6.6849436778,7.6534453676,7.7273235862,7.4380900415,6.9300010205,6.5777282128,6.3711633915,6.5351069098,6.2873732948,4.9606837427,7.2867607387,6.1464111103,1.1403496284,0.0140109834
216092_s_at,SLC7A8,solute carrier family 7 member 8(SLC7A8),8.0914245958,7.3313721065,7.8960915007,7.7387556117,7.7221696678,6.9956522959,6.2523844343,6.6849112869,6.3847093366,6.7739873082,7.7559626965,6.6183289324,1.1376337641,0.0002594913
210335_at,RASSF9,Ras association domain family member 9(RASSF9),3.3976930446,3.1590444659,4.9155510163,4.7279829518,3.7289522385,2.8576538145,2.7495468389,2.8660458611,2.8581160052,2.9139540234,3.9858447434,2.8490633086,1.1367814348,0.012627101
210074_at,CTSV,cathepsin V(CTSV),10.9857639668,11.9744365671,11.9986393297,12.2220722879,11.8186367768,9.7910692569,11.0595920098,10.784137668,10.6868175701,11.0069418804,11.7999097856,10.665711677,1.1341981086,0.0067743446
209386_at,TM4SF1,transmembrane 4 L six family member 1(TM4SF1),10.4426847825,10.4537851584,11.1903139176,11.1945432656,10.8173578437,10.04970577,9.2537714609,9.694393706,9.8470387053,9.5968603603,10.8197369936,9.6883540005,1.1313829931,0.0007170724
213826_s_at,H3F3A,H3 histone family member 3A(H3F3A),11.7071919441,6.0836151816,5.2942560777,6.2122403373,7.2019208035,7.3416800847,6.695054183,6.2957647108,5.4235085892,5.1254218192,7.2998448688,6.1762858774,1.1235589914,0.3814323538
213556_at,PINLYP,phospholipase A2 inhibitor and LY6/PLAUR domain containing(PINLYP),5.1944095416,5.8247469813,5.6039402175,6.0936273573,5.6744151711,4.6105927654,4.837577881,4.3107871123,4.7122898769,4.3836072572,5.6782278538,4.5709709785,1.1072568752,0.0002474871
205931_s_at,LOC401317,uncharacterized LOC401317(LOC401317),4.2123603897,4.292119356,4.989131376,5.038129954,4.9526222629,4.2290784292,3.441867076,3.0273140275,3.9946596404,3.2980112302,4.6968726677,3.5981860807,1.098686587,0.0051489529
204320_at,COL11A1,collagen type XI alpha 1 chain(COL11A1),5.3327148786,5.3324503377,6.4780141653,5.6476853543,6.1000361418,3.8320699254,4.1975919515,5.0185371486,5.096809086,5.267692119,5.7781801755,4.6825400461,1.0956401294,0.0159921248
203797_at,VSNL1,visinin like 1(VSNL1),8.5416937094,8.8560862764,8.8523852171,8.9326234331,8.9556849212,7.3129843033,7.952639396,7.7454127498,7.7720431997,7.8879471121,8.8276947114,7.7342053522,1.0934893592,3.85406693791942E-05
208621_s_at,EZR,ezrin(EZR),7.7957163051,8.1124374216,7.9996388866,8.0262692956,7.1954452447,7.0318973436,7.5979382714,7.7286450227,7.293573726,4.0331183074,7.8259014307,6.7370345342,1.0888668965,0.1618389144
204268_at,S100A2,S100 calcium binding protein A2(S100A2),13.0735625288,12.7555844694,12.3125846314,12.5985450266,12.6475766974,10.9856965931,11.8629752511,11.3015585542,11.7003870033,12.116722619,12.6775706707,11.5934680041,1.0841026666,0.0017786552
221962_s_at,UBE2H,ubiquitin conjugating enzyme E2 H(UBE2H),6.2141561891,6.844427962,7.0893201758,6.6917830139,6.5195782294,4.713214158,6.2594866906,6.081401521,5.8526321751,5.0765884242,6.671853114,5.5966645938,1.0751885203,0.0122127899
205724_at,pkp1,plakophilin 1(PKP1),6.5517919182,6.6775415045,6.8118172769,7.1052458164,5.9855521168,5.7970921163,5.9959260788,6.3696099957,5.3926814856,4.2045626152,6.6263897266,5.5519744583,1.0744152682,0.0322526283
219229_at,SLCO3A1,solute carrier organic anion transporter family member 3A1(SLCO3A1),7.0818534449,7.2756992595,7.3074175956,7.4986864829,7.319477852,6.0327345286,6.1926804404,6.5151513522,6.3332989595,6.0411925957,7.296626927,6.2230115753,1.0736153517,1.24845343981865E-05
202166_s_at,PPP1R2,protein phosphatase 1 regulatory inhibitor subunit 2(PPP1R2),7.9828554001,7.7423231808,8.4418468382,8.6792723013,8.5829290474,7.0420731211,6.8475002685,7.2923189637,7.5428948931,7.3803382847,8.2858453535,7.2210251062,1.0648202473,0.0012562938
217395_at,MT4,metallothionein 4(MT4),7.870783287,6.3653474976,6.2791794956,6.5884669204,6.6489635125,5.55973264,5.6260770741,5.5845463434,5.5995459345,6.0748928603,6.7505481426,5.6889589705,1.0615891722,0.0081991786
202435_s_at,CYP1B1,cytochrome P450 family 1 subfamily B member 1(CYP1B1),7.3099615817,8.2044219765,8.328916194,8.2510733326,7.2267012809,6.5886319537,6.8629973201,7.8444836397,6.854010114,5.8680955619,7.8642148731,6.8036437179,1.0605711553,0.0293009892
219768_at,VTCN1,V-set domain containing T cell activation inhibitor 1(VTCN1),5.8788664902,6.7901756563,6.9448699217,6.7805288755,6.4098194378,6.3797198944,5.1148489395,5.1653998722,5.2323057948,5.6131580538,6.5608520763,5.5010865109,1.0597655653,0.0083210317
201287_s_at,sdc1,syndecan 1(SDC1),11.2386513379,11.1276373419,11.1773293356,11.282562762,10.8707523147,10.0292213723,10.5384019734,10.5501642999,10.1928035861,9.095577678,11.1393866184,10.0812337819,1.0581528365,0.0049559909
204256_at,ELOVL6,ELOVL fatty acid elongase 6(ELOVL6),5.3969442754,6.3884089562,6.5613741033,6.6955156881,7.2093882479,4.8801652091,5.1913032549,5.5973652935,5.3209849855,6.0235478987,6.4503262542,5.4026733284,1.0476529258,0.018218365
210868_s_at,ELOVL6,ELOVL fatty acid elongase 6(ELOVL6),4.8590857262,5.3622525914,6.1617550934,5.7153178247,5.7618384132,4.5240277459,4.3587276386,4.2774823938,4.7735456234,4.7529290775,5.5720499298,4.5373424959,1.0347074339,0.0026187447
202693_s_at,STK17A,serine/threonine kinase 17a(STK17A),6.9332053676,6.8383479973,7.6450525534,7.5212857212,7.8360908889,6.1955208373,5.9229407497,6.4059864051,6.3443340833,6.7534353937,7.3547965057,6.3244434938,1.0303530118,0.0026733539
205472_s_at,DACH1,dachshund family transcription factor 1(DACH1),4.0944081187,4.5766598706,5.0111363069,4.6603837737,4.7871914554,3.5650407049,3.3744659939,4.0602111912,3.4398188521,3.5875079331,4.625955905,3.605408935,1.02054697,0.0007554415
203798_s_at,VSNL1,visinin like 1(VSNL1),7.4278825176,7.9095729559,8.0008297618,8.2886075883,7.6649778285,6.5778947357,7.0441877555,6.8863229708,6.7487449942,6.9387569671,7.8583741304,6.8391814847,1.0191926458,0.0002947929
209387_s_at,TM4SF1,transmembrane 4 L six family member 1(TM4SF1),8.9504985963,8.7032274934,9.7251882662,9.7578649954,9.2426717144,8.8123579922,7.8525117819,8.1558205603,8.2522642602,8.2528254918,9.2758902132,8.2651560172,1.0107341959,0.0046172107
202935_s_at,SOX9,SRY-box 9(SOX9),9.3861966186,9.9640349667,10.3615062946,9.8805415118,10.1432101057,9.1350923219,9.0477025104,9.2946771232,8.8822387324,8.3345668009,9.9470978995,8.9388554978,1.0082424017,0.0024480661
202363_at,SPOCK1,"SPARC/osteonectin, cwcv and kazal like domains proteoglycan 1(SPOCK1)",4.68344528,5.1415122073,5.346624925,5.4221872428,6.1381969573,4.1074920378,3.8925995944,4.286965475,4.1533183849,5.2652144584,5.3463933225,4.3411179901,1.0052753324,0.017356726
205471_s_at,DACH1,dachshund family transcription factor 1(DACH1),5.725725808,6.8033598931,7.0668868664,6.6508456797,6.9172812003,5.2359405767,5.8825014627,6.0583063205,5.6133902053,5.3575938774,6.6328198895,5.6295464885,1.003273401,0.0075232464
200730_s_at,PTP4A1,"protein tyrosine phosphatase type IVA, member 1(PTP4A1)",7.1402684289,7.1917442395,8.4460095278,7.9570166965,7.0781524092,6.1773498883,6.1932095347,7.0197374922,6.7813536148,6.6341936261,7.5626382604,6.5611688312,1.0014694292,0.01378801
204141_at,TUBB2A,tubulin beta 2A class IIa(TUBB2A),11.1248951308,11.0565679493,11.3737190547,11.4159111641,11.5670358025,10.2037389094,9.8901230411,10.5172226346,10.4326402341,10.517684248,11.3076258203,10.3122818134,0.9953440069,0.0001874313
219295_s_at,PCOLCE2,procollagen C-endopeptidase enhancer 2(PCOLCE2),4.3548624973,4.2652908338,4.9780963037,4.9337571177,4.6839743007,3.8953090204,3.4649959725,3.107602008,3.7158027875,4.0644411655,4.6431962106,3.6496301908,0.9935660199,0.0020880323
202436_s_at,CYP1B1,cytochrome P450 family 1 subfamily B member 1(CYP1B1),9.3736749615,9.7262132709,9.7860151158,9.7924568908,9.4471556278,8.6499994321,8.5646906373,9.2743900349,8.543809119,8.2060076465,9.6251031733,8.647779374,0.9773237994,0.0010545343
222162_s_at,adamts1,ADAM metallopeptidase with thrombospondin type 1 motif 1(ADAMTS1),7.4722871124,6.9169496228,7.9495168992,7.1722832819,7.349047105,6.1012579203,5.7967612108,6.1715671359,7.2195640939,6.6864625684,7.3720168043,6.3951225859,0.9768942184,0.0123872165
208637_x_at,ACTN1,actinin alpha 1(ACTN1),9.3075290959,9.7400228103,9.4740510014,9.7390968128,8.8606300733,8.088550499,8.9754759999,8.8314893508,8.6798336924,7.6865182456,9.4242659588,8.4523735575,0.9718924012,0.0106420836
204682_at,LTBP2,latent transforming growth factor beta binding protein 2(LTBP2),8.624856342,8.3712080778,8.3733228201,8.7416855651,8.5938642865,7.8693956923,7.7396141587,7.3396980666,7.5546233839,7.4286756466,8.5409874183,7.5864013896,0.9545860287,5.10118111569039E-05
205534_at,PCDH7,protocadherin 7(PCDH7),5.2551369922,6.0949804537,6.2117112871,6.0451902236,6.1958519022,4.9639541101,5.2373608059,4.9350455972,4.7919815078,5.108438478,5.9605741718,5.0073560998,0.953218072,0.0011988484
203574_at,NFIL3,"nuclear factor, interleukin 3 regulated(NFIL3)",8.1398947957,8.6711113609,9.1153019852,8.9545292262,8.2616798346,7.2517123714,7.5272657863,7.9147269132,7.9917434769,7.696034444,8.6285034405,7.6762965984,0.9522068422,0.0034273595
201050_at,PLD3,phospholipase D family member 3(PLD3),7.0959952875,7.6622350569,7.1792224028,7.1534181677,7.2087271564,6.5024631588,7.6099653743,7.0302448034,6.6841841235,3.7120029542,7.2599196143,6.3077720828,0.9521475314,0.2011167646
209683_at,FAM49A,family with sequence similarity 49 member A(FAM49A),4.8244934401,5.128329039,6.111270072,5.4984436396,5.3552483993,4.36107379,4.1021061403,4.542199412,4.5923540566,4.5749751581,5.383556918,4.4345417114,0.9490152066,0.0036393285
202648_at,TCF3,transcription factor 3(TCF3),10.3267801183,2.7328617877,2.279453585,2.7328617877,3.1537913954,5.6627847405,2.7445908255,2.7434674232,2.49143831,2.8478409268,4.2451497348,3.2980244452,0.9471252896,0.5790710128
202695_s_at,STK17A,serine/threonine kinase 17a(STK17A),3.2941453347,3.7602080633,4.3976823672,4.0420393817,3.947082977,2.5660421981,2.8386226619,2.9030835947,2.8935022017,3.5198747377,3.8882316248,2.9442250788,0.944006546,0.0042719191
213069_at,HEG1,heart development protein with EGF like domains 1(HEG1),6.9956516176,7.5230033524,8.184067505,7.7156266834,7.5148093497,6.7005720516,5.8367733019,6.5224200502,7.2511504224,6.9087233368,7.5866317016,6.6439278326,0.942703869,0.0144955229
217234_s_at,EZR,ezrin(EZR),7.9060032457,8.4773970011,8.4892920445,8.5024417962,7.8855847355,7.3395652652,8.0890781794,8.2589364469,7.6694370019,5.2444313512,8.2521437646,7.3202896489,0.9318541157,0.1361645996
214040_s_at,GSN,gelsolin(GSN),6.5468684449,7.9262903011,8.1245967023,7.4945236965,6.9234595357,7.1031310445,7.3949403127,7.8316633919,7.0347376777,2.9962566741,7.4031477361,6.4721458202,0.9310019159,0.3456308389
211362_s_at,SERPINB13,serpin family B member 13(SERPINB13),5.4058653357,6.1058519517,5.5998108088,6.4443461249,5.6800310897,4.0758061696,5.0977342463,5.3751382265,5.1500697594,4.8895823246,5.8471810622,4.9176661453,0.9295149169,0.0130676687
209242_at,PEG3,paternally expressed 3(PEG3),5.2820316262,5.7254950431,5.816949945,6.3158536611,6.3088499359,5.6065511961,4.3787839062,4.9955745149,5.4239055302,4.4031012165,5.8898360423,4.9615832728,0.9282527695,0.0197221612
214104_at,GPR161,G protein-coupled receptor 161(GPR161),4.8903418673,5.520183917,5.4069230061,5.0245835551,5.1050691448,4.0529427225,4.7071349102,4.4228585936,4.4349843709,3.6939960345,5.1894202981,4.2623833263,0.9270369717,0.0023857924
214370_at,S100A8,S100 calcium binding protein A8(S100A8),12.6945608689,6.304918385,5.5370344695,6.5463414237,9.5614415444,9.5360665032,7.1562937627,6.7034799055,5.4421436563,7.2145421627,8.1288593383,7.2105051981,0.9183541402,0.5540965634
220816_at,LPAR3,lysophosphatidic acid receptor 3(LPAR3),3.811287959,4.9205405573,5.2297953145,5.3123621482,4.4033319467,3.6259992521,3.7974443726,4.1554654251,3.8961348396,3.6113629165,4.7354635851,3.8172813612,0.918182224,0.0150853115
201645_at,TNC,tenascin C(TNC),6.6953850477,7.4882469852,7.5280933626,7.2104469233,7.7460257039,6.1714694611,5.9209595828,6.3261300406,6.5582033359,7.1788599191,7.3336396046,6.4311244679,0.9025151366,0.0121848374
203413_at,NELL2,neural EGFL like 2(NELL2),7.7147344397,7.9602555692,8.0354532394,8.2821973585,8.6761656266,7.5830039908,6.6694472776,7.3776938933,6.8563223108,7.6771019162,8.1337612467,7.2327138777,0.901047369,0.008176318
201105_at,LGALS1,galectin 1(LGALS1),10.7661469,10.9629329396,10.7028421795,11.1315034442,10.8609720288,9.8168735776,10.0195076112,9.8810045228,10.1998742589,10.0059286339,10.8848794984,9.9846377209,0.9002417775,1.90452048736526E-05
203548_s_at,LPL,lipoprotein lipase(LPL),6.5595903145,6.1367110534,8.0435501145,6.6362099492,7.4760872531,6.0403004624,5.7003845895,6.2261832702,6.5785221427,5.8120264485,6.970429737,6.0714833827,0.8989463543,0.0450276968
212157_at,SDC2,syndecan 2(SDC2),5.9035149751,6.1009614636,5.921091612,6.3377926071,5.7761116228,5.0059493379,4.7653520641,4.9520935632,5.3214812952,5.500723735,6.0078944561,5.1091199991,0.898774457,0.0006002473
200908_s_at,RPLP2,ribosomal protein lateral stalk subunit P2(RPLP2),9.7467294497,4.0822489512,3.5106567697,3.8296910779,5.151655335,5.9829420245,4.0596498093,4.0029863515,3.4752048863,4.3284304337,5.2641963167,4.3698427011,0.8943536156,0.487970554
213385_at,CHN2,chimerin 2(CHN2),3.8278082552,3.699348295,4.3945935045,4.4967202885,3.9047250247,3.3613658082,2.9468291883,3.02189613,3.094402629,3.4657887953,4.0646390736,3.1780565102,0.8865825634,0.0015430731
221031_s_at,APOLD1,apolipoprotein L domain containing 1(APOLD1),5.9808934216,5.8729860195,7.417276081,6.3184974381,6.8121151672,5.6420352255,5.0668750514,5.2749610311,6.1381639793,5.8479411764,6.4803536255,5.5939952927,0.8863583328,0.0330180321
212013_at,PXDN,peroxidasin(PXDN),4.7034014143,4.9832836812,5.6161657307,4.8834370467,5.439103308,3.6927076081,4.170267681,4.3167672275,4.4935977021,4.5356248165,5.1250782362,4.241793007,0.8832852292,0.0049453622
203903_s_at,HEPH,hephaestin(HEPH),6.155874079,5.8763547908,6.088967339,6.506163473,6.4432887064,5.2331648446,4.3683754999,5.4544338703,5.7393706709,5.8694162983,6.2141296777,5.3329522368,0.8811774408,0.0160335713
201150_s_at,TIMP3,TIMP metallopeptidase inhibitor 3(TIMP3),9.8170393627,9.8869510333,10.5023558649,10.1553031021,10.0994321076,9.8285361141,8.8724900188,9.4197002587,9.1165911478,8.8251768621,10.0922162941,9.2124988803,0.8797174138,0.0041810222
209126_x_at,KRT6B,keratin 6B(KRT6B),12.2601823304,12.6652537416,12.4520460875,12.6795929156,12.3226945203,11.2416253503,12.0904889272,11.634934536,11.6674461801,11.3530026039,12.4759539191,11.5974995195,0.8784543996,0.0008827612
203706_s_at,FZD7,frizzled class receptor 7(FZD7),8.4136967621,8.7048785335,9.2483532355,8.9028208489,9.1585508685,8.175015037,7.3882660104,8.2878797225,8.0784062262,8.1693658488,8.8856600497,8.019786569,0.8658734807,0.0045003052
203434_s_at,MME,membrane metalloendopeptidase(MME),3.6013184428,3.9923801558,4.0242639989,3.6609561046,4.696099785,2.7969594207,3.1374038432,2.8962779723,3.301084225,3.5194457888,3.9950036974,3.13023425,0.8647694474,0.0062353982
213135_at,TIAM1,T-cell lymphoma invasion and metastasis 1(TIAM1),8.4700643897,8.6532369744,8.6693606762,8.7047794075,8.500393768,7.2130886623,7.8510259514,8.222824843,7.7556057988,7.6386438498,8.5995670431,7.7362378211,0.8633292221,0.0009599827
200907_s_at,PALLD,"palladin, cytoskeletal associated protein(PALLD)",10.3282337497,10.5251862295,10.6697692944,10.9265551525,10.6239091003,9.5269803833,9.7590537081,9.8656740465,9.9317532225,9.6954511176,10.6147307053,9.7557824956,0.8589482097,9.81026696885073E-05
203417_at,MFAP2,microfibrillar associated protein 2(MFAP2),5.6799657204,6.7318949078,6.5344464483,6.5177950329,6.1094194864,5.0170177139,5.8350218552,5.7568172049,6.2521527826,4.420480381,6.3147043192,5.4562979875,0.8584063316,0.0522895318
217933_s_at,LAP3,leucine aminopeptidase 3(LAP3),9.8496823533,9.929771325,10.6495151387,10.4747994294,10.5776195382,9.2840370241,9.1011272376,9.3465485259,9.8782287473,9.5808686862,10.2962775569,9.4381620442,0.8581155127,0.0040569723
213836_s_at,WIPI1,"WD repeat domain, phosphoinositide interacting 1(WIPI1)",6.1358840917,6.1068424233,6.8221927332,6.9453983015,7.2139140407,5.7526208516,5.6207253951,5.5542812486,5.6561433762,6.360160571,6.6448463181,5.7887862885,0.8560600296,0.0124305756
219795_at,SLC6A14,solute carrier family 6 member 14(SLC6A14),6.7280617229,8.4299524562,7.8789118573,7.9201457714,8.0582526294,6.644932904,7.2732213902,6.2513596047,7.0040120963,7.5730929498,7.8030648874,6.949323789,0.8537410984,0.048972993
210461_s_at,ABLIM1,actin binding LIM protein 1(ABLIM1),7.188638789,7.6695037571,7.7973686128,7.2592122165,7.4603603824,6.2923291799,7.0836701494,7.3145211623,6.7649994709,5.6579609177,7.4750167516,6.622696176,0.8523205756,0.0278944084
218980_at,FHOD3,formin homology 2 domain containing 3(FHOD3),3.8454513109,4.3486181158,5.088846613,4.8962562494,3.9467190715,3.660691357,3.5009431295,3.4732886998,3.7395910728,3.4976720137,4.4251782721,3.5744372545,0.8507410176,0.0100733235
208290_s_at,EIF5,eukaryotic translation initiation factor 5(EIF5),7.464060809,8.0636060499,7.6036212269,8.3601070058,8.2390475986,6.617707974,7.5237979428,7.4524965985,7.0884617738,6.8405301552,7.946088538,7.1045988889,0.8414896491,0.0093489969
208078_s_at,SIK1,salt inducible kinase 1(SIK1),7.6150202846,8.2611178994,9.1172838762,8.8825014321,8.1477241508,7.5998218157,7.4363729999,7.1970632235,8.0776797263,7.5238956191,8.4047295286,7.5669666769,0.8377628517,0.0252841037
207192_at,DNASE1L2,deoxyribonuclease 1 like 2(DNASE1L2),7.1270519166,7.9681192715,7.6454832091,7.849967869,7.836124603,5.9597485285,7.9780976769,6.8176001077,6.6829287307,6.8009803781,7.6853493738,6.8478710844,0.8374782895,0.0466653004
220624_s_at,ELF5,E74 like ETS transcription factor 5(ELF5),4.2974058236,4.8483147153,4.5228379178,4.7499218125,4.6653723039,4.2163586305,3.6588411032,3.9369061494,3.942489733,3.1497934476,4.6167705146,3.7808778127,0.8358927019,0.0035140599
218487_at,ALAD,aminolevulinate dehydratase(ALAD),6.9890116984,7.5350964869,7.8651669676,8.0364136021,7.6950108789,6.6132138184,6.8388777904,6.7647683763,6.8029960421,6.9385918498,7.6241399268,6.7916895754,0.8324503514,0.0021486348
217897_at,FXYD6,FXYD domain containing ion transport regulator 6(FXYD6),5.7138645134,7.1926377376,6.713260219,7.0773597645,6.9643631651,4.8208921158,6.2699948408,5.8509144602,6.2540032546,6.3317463237,6.7322970799,5.905510199,0.8267868809,0.0666748282
218813_s_at,SH3GLB2,SH3 domain containing GRB2 like endophilin B2(SH3GLB2),6.1105091176,7.2249499706,7.120808206,7.2363488201,6.3043226614,5.8343614958,6.9462244948,6.8626002902,6.7843605439,3.4441468979,6.7993877551,5.9743387445,0.8250490106,0.2770307616
203650_at,PROCR,protein C receptor(PROCR),6.301845509,6.7057260299,7.258948786,7.0849930835,6.6420256917,6.0686817727,6.0118199807,5.8337341234,5.8524347269,6.1340013557,6.79870782,5.9801343919,0.8185734281,0.0018466349
201266_at,TXNRD1,thioredoxin reductase 1(TXNRD1),7.508895979,7.492409068,7.8921600912,7.7447688643,7.9089778069,6.7674443899,6.7051976128,7.1772735169,7.0085709236,6.848261126,7.7094423619,6.9013495138,0.808092848,0.000187077
215253_s_at,RCAN1,regulator of calcineurin 1(RCAN1),7.2230003184,6.8244050975,6.8740653527,6.8947803012,6.2606128549,6.4552834867,6.0388459201,5.7920372289,6.0792880732,5.6734575745,6.8153727849,6.0077824567,0.8075903283,0.0044117554
