!Sample_title,Gene_name,Gene_description,Stromal vehicle replicate 1,Stromal vehicle replicate 2,Stromal vehicle replicate 3,Stromal estrogen replicate 1,Stromal estrogen replicate 2,Stromal estrogen replicate 3
A_55_P2184334,LOC100504975,uncharacterized LOC100504975,3.363819488,1.583770315,2.864282877,3.360138873,4.793616367,4.635266972
A_52_P281711,Wdr5b,WD repeat domain 5B,4.202241077,0.604470353,3.320460615,2.055091871,4.326140143,4.634562149
A_55_P2212733,C80012,expressed sequence C80012,3.742048533,3.382908017,2.955484829,0.492964831,1.969562122,4.622874573
A_52_P403484,Ptpn2,"protein tyrosine phosphatase, non-receptor type 2",3.302821022,4.429092563,3.398989165,4.600992445,4.378214112,4.61781426
A_51_P123655,Kera,keratocan,2.332511158,1.038296342,0.303756044,4.47718647,5.234092354,4.604798052
A_51_P440865,Fam110b,"family with sequence similarity 110, member B",2.980017993,0.4238055,2.835770464,4.148242244,4.20120756,4.603612593
A_52_P85774,Trim6,tripartite motif-containing 6,0.157016581,0.369115561,0.537252917,0,0.068108795,4.597407739
A_52_P100185,4930503L19Rik,RIKEN cDNA 4930503L19 gene,2.990958767,2.892967741,3.007947208,4.684731699,4.278417288,4.59547022
A_55_P2146495,Gm10554,predicted gene 10554,2.784779608,3.460750896,3.270037879,4.130449375,4.910472092,4.594877294
A_55_P2011084,LOC100046632,tripartite motif-containing protein 30-like,3.258239098,4.851379101,3.361442439,4.334552084,5.47850389,4.594470374
A_55_P2193424,6720420G18Rik,RIKEN cDNA 6720420G18 gene,0,3.667905719,2.75662108,1.460851694,3.087752026,4.593698866
A_52_P139788,Adamtsl1,ADAMTS-like 1,4.089722805,4.331597028,3.894639429,4.686704971,5.479548239,4.590348749
A_55_P2073432,Wnt8a,wingless-related MMTV integration site 8A,1.428105888,0,0.943047857,4.23820373,0.46538709,4.581302154
A_55_P2168048,Gramd4,GRAM domain containing 4,3.153236291,3.157691751,3.373623793,4.721238341,4.046213616,4.578373544
A_55_P2096558,Styk1,serine/threonine/tyrosine kinase 1,1.625881053,0.83050445,0.264704212,3.00757872,4.20351573,4.57556201
A_51_P220934,2200002K05Rik,RIKEN cDNA 2200002K05 gene,4.304932166,4.346621409,3.725842517,4.541383181,4.789641415,4.562519422
A_52_P416327,Cd226,CD226 antigen,1.252306459,0.566522126,2.334013849,0.984225449,0.963372202,4.557062562
A_51_P299934,BC048403,cDNA sequence BC048403,3.330047673,3.174908596,2.687944599,4.501402859,4.302574842,4.556748335
A_55_P2029221,Gm5591,predicted gene 5591,3.45450609,3.851474917,3.289401841,4.422413269,4.617291685,4.556226512
A_52_P548680,Pik3c2a,"phosphatidylinositol 3-kinase, C2 domain containing, alpha polypeptide",3.426885467,4.877155925,3.264129902,4.160708377,5.245579453,4.555469679
A_55_P2046959,Mmp27,matrix metallopeptidase 27,3.041833231,3.517931894,2.969053623,2.70815982,3.465522174,4.555300413
A_51_P454309,Zfp772,zinc finger protein 772,3.553476417,2.553731984,3.457831997,2.016221775,4.264298781,4.555019874
A_51_P317176,Csf3,colony stimulating factor 3 (granulocyte),4.67057085,5.091255905,3.963881546,5.297192928,7.43868936,4.55275025
A_55_P2419296,1110006E14Rik,RIKEN cDNA 1110006E14 gene,2.500564179,3.254928406,3.770259357,1.850993259,3.466943523,4.55253808
A_55_P2384593,Gpc6,glypican 6,2.848760247,3.435812497,2.980883138,4.063295671,6.138329206,4.550832312
A_51_P156927,Arid4a,AT rich interactive domain 4A (RBP1-like),2.485461171,3.939765623,2.854012075,4.200027098,4.146823934,4.546458429
A_51_P160413,Yod1,YOD1 OTU deubiquitinating enzyme 1 homologue (S. cerevisiae),3.042627776,0,2.92733635,4.496737052,4.149433047,4.532639215
A_55_P2109564,AI504432,expressed sequence AI504432,4.678625868,4.24167063,4.456322785,4.197586144,5.593473373,4.525658894
A_51_P360004,4833422F24Rik,RIKEN cDNA 4833422F24 gene,2.044192887,3.148605831,3.091343217,4.318246667,4.891222708,4.514464387
A_66_P124445,3110002H16Rik,RIKEN cDNA 3110002H16 gene,2.636773714,2.682758397,2.482893047,2.930458629,3.645993468,4.50901812
A_55_P1959374,Olfr898,olfactory receptor 898,2.597071383,0,3.616024876,0,0.407632879,4.499662635
A_66_P127574,Ifna12,interferon alpha 12,3.801392082,4.511848359,3.785021497,3.927031759,3.683735782,4.496194614
A_55_P2314852,C130012C08Rik,RIKEN cDNA C130012C08 gene,3.313129213,2.963048761,3.283819016,2.552220676,3.615188346,4.494970121
A_55_P2068006,Rora,RAR-related orphan receptor alpha,2.057173391,4.036915925,3.252864953,3.947113605,3.480397161,4.494774637
A_55_P2305339,6720427H10Rik,RIKEN cDNA 6720427H10 gene,2.106622445,4.715935352,3.45828254,3.254788068,3.844128848,4.494286728
A_55_P2186205,Trappc2,trafficking protein particle complex 2,2.849535392,3.081896612,3.185817334,3.816358654,5.625413302,4.489484007
A_55_P2083700,Adam33,a disintegrin and metallopeptidase domain 33,3.037210404,4.023936351,4.016114618,4.041104878,6.446615553,4.487462626
A_66_P108263,Pwwp2a,PWWP domain containing 2A,3.962710791,4.325950111,3.242227826,5.590129826,4.810299963,4.486763031
A_55_P2369442,LOC545086,uncharacterized LOC545086,0.768799082,0.530722484,2.028315754,0.655419105,4.240691526,4.484381167
A_55_P1969007,Asb18,ankyrin repeat and SOCS box-containing 18,3.039790462,3.691019008,3.130798058,4.292441125,5.497738811,4.480772603
A_52_P227880,Cenpf,centromere protein F,4.703674457,4.774181975,4.572900167,4.736248472,4.796559528,4.47566183
A_55_P2019300,Aim1l,absent in melanoma 1-like,0.962132495,0.161988171,0.666949999,2.397808417,0,4.472214008
A_55_P1966239,Podxl,podocalyxin-like,2.087420779,2.827059065,2.370185527,3.592169759,4.101068333,4.467720542
A_51_P441286,Ttc5,tetratricopeptide repeat domain 5,3.82506139,1.354507784,2.819641247,2.614425203,4.50859673,4.464569099
A_52_P269158,Pid1,phosphotyrosine interaction domain containing 1,3.077611321,4.010971618,3.547607303,4.248388921,4.409032133,4.460071179
A_55_P1985015,Pard3,par-3 (partitioning defective 3) homolog (C. elegans),2.726799498,2.975176071,2.628167384,3.234557732,2.987737712,4.459109934
A_55_P2051820,Zfp874b,zinc finger protein 874b,3.307893848,3.39374731,3.855978012,4.565821519,4.549216246,4.449070611
A_66_P116311,Kif5b,kinesin family member 5B,3.000789074,3.8809686,2.654866753,3.913126349,5.120402723,4.447191868
A_66_P117352,4930595D18Rik,RIKEN cDNA 4930595D18 gene,2.629180804,3.062375822,2.936540589,3.336746238,4.815947967,4.43879643
A_55_P2113954,Olfr1394,olfactory receptor 1394,0.784263205,1.894828019,2.355836828,0.72964538,0.65254115,4.435922826
A_55_P2021996,Hbs1l,Hbs1-like (S. cerevisiae),3.574326049,4.393660711,2.920471556,4.179035879,4.208845919,4.431728099
A_51_P135517,Coch,coagulation factor C homolog (Limulus polyphemus),2.618535639,0,0,4.51499153,2.877342316,4.428768188
A_52_P155805,2010204K13Rik,RIKEN cDNA 2010204K13 gene,3.848117135,0.650136318,2.478046375,4.339700277,4.685502247,4.424145945
A_52_P964651,Fam65c,"family with sequence similarity 65, member C",0.012461052,0.416823785,0,4.173201914,4.462582075,4.418659269
A_55_P2151011,C1qtnf7,C1q and tumor necrosis factor related protein 7,2.868265139,0.620442252,3.315427386,3.56711765,3.437023289,4.414879798
A_51_P292368,Tmco6,transmembrane and coiled-coil domains 6,2.03089543,2.094238676,2.241484019,3.307260434,2.854758473,4.412023318
A_51_P477972,Olfr948,olfactory receptor 948,4.159940686,3.93259232,4.284530118,3.839005298,5.342735736,4.410271323
A_55_P2129867,Sh3pxd2a,SH3 and PX domains 2A,1.628285265,0.417753998,0.262864411,2.041430551,2.661938422,4.409146526
A_52_P674165,Rsbn1l,round spermatid basic protein 1-like,3.805906483,4.413959031,3.420567857,2.658934102,5.340410778,4.408037826
A_51_P370717,Gsc,goosecoid homeobox,3.49289206,3.044110624,0,4.22912339,3.83862345,4.407563211
A_66_P133119,Olfr834,olfactory receptor 834,3.464143389,4.113263377,0.73536219,3.875005628,0.237567208,4.406583607
A_55_P1975580,LOC100046302,protein disulfide-isomerase A6-like,1.753163199,1.335422476,3.235628095,0,4.092855391,4.404003358
A_55_P2134877,Eml1,echinoderm microtubule associated protein like 1,2.779357449,2.903652983,2.69213141,3.427143715,3.536889155,4.403431489
A_52_P525183,Acot2,acyl-CoA thioesterase 2,3.088913769,3.78654026,3.194761544,4.213597408,4.544324305,4.399230294
A_55_P2097908,LOC640502,UDP-N-acetylhexosamine pyrophosphorylase-like,2.994149833,3.260381271,2.880237767,3.116758624,4.127307279,4.393451595
A_52_P387884,Col6a5,"collagen, type VI, alpha 5",3.296596474,3.975014169,3.483703562,4.22658653,4.682290316,4.392061048
A_55_P2112787,Iigp1b,interferon inducible GTPase 1B,3.766207588,4.330378401,3.778839853,4.697154826,4.100536064,4.388815272
A_52_P228551,Gpr176,G protein-coupled receptor 176,3.48194833,2.529384994,3.115775993,2.469059448,4.731709488,4.386676255
A_51_P217282,Lemd3,LEM domain containing 3,2.660433935,2.62089437,2.238155758,2.766346116,5.759861581,4.376823478
A_52_P561020,Slc25a32,"solute carrier family 25, member 32",2.681355122,3.084192631,3.093234144,3.252982013,5.664956961,4.376663222
A_66_P102256,Scml2,sex comb on midleg-like 2 (Drosophila),3.911830801,4.581113162,3.760824335,4.969819815,4.882613682,4.369935507
A_51_P109295,Pcdhb3,protocadherin beta 3,1.598763303,2.601072495,2.43249084,3.927638776,4.606735371,4.369445345
A_55_P2450933,N4bp2l2,NEDD4 binding protein 2-like 2,3.887746629,3.701382126,3.965953607,2.956490791,4.587378942,4.368354875
A_52_P664617,Zfp472,zinc finger protein 472,3.650175082,3.844381544,3.603018168,4.575293409,5.565591778,4.367997283
A_66_P128525,Slfn5,schlafen 5,2.551402199,3.253767336,2.645465514,3.482676934,3.696335148,4.361306166
A_52_P165705,Cd1d2,CD1d2 antigen,3.502307846,3.998851238,3.170529728,4.30751247,4.945501462,4.358234347
A_55_P1978977,Taar9,trace amine-associated receptor 9,4.811183323,5.060743909,4.299307414,5.07928511,5.908552587,4.354116789
A_52_P68883,Defb14,defensin beta 14,0,0.755935482,0,0.282828637,0,4.350014945
A_51_P231768,2310035C23Rik,RIKEN cDNA 2310035C23 gene,2.73639261,2.99522882,3.164316698,4.032663704,3.689716455,4.348695653
A_52_P37702,Slc16a10,"solute carrier family 16 (monocarboxylic acid transporters), member 10",3.797164937,4.717563267,3.624906273,4.383655491,2.919386868,4.347513227
A_55_P2111118,Olfr850,olfactory receptor 850,1.889318838,1.238967796,1.763671847,2.733693252,5.223132065,4.339490973
A_52_P247559,Dach2,dachshund 2 (Drosophila),5.267296513,4.579284126,3.833339664,4.116744397,6.1273963,4.338014865
A_51_P497692,Mageh1,"melanoma antigen, family H, 1",2.735241899,3.210756321,2.852901404,3.194248694,4.233580533,4.333757013
A_55_P1994862,Ddx60,DEAD (Asp-Glu-Ala-Asp) box polypeptide 60,2.803946856,2.749428098,2.126895578,3.01997721,3.478436974,4.330342926
A_55_P2303868,5033421B08Rik,RIKEN cDNA 5033421B08 gene,2.295130442,2.958250653,2.94475513,3.338547887,3.837989017,4.329959006
A_52_P436590,Wbscr17,Williams-Beuren syndrome chromosome region 17 homolog (human),2.880673103,2.214316278,2.867350187,3.666235375,3.87226957,4.329743377
A_55_P1986282,Cdkn1a,cyclin-dependent kinase inhibitor 1A (P21),2.137964097,0.925631293,0,3.418868247,4.373215577,4.325446928
A_51_P129360,Pthlh,parathyroid hormone-like peptide,3.528996667,0,2.810580824,4.493603664,4.658620492,4.32502879
A_66_P130813,Samd4,sterile alpha motif domain containing 4,3.492289004,3.929002687,3.111665417,2.279994329,4.633353127,4.324938973
A_52_P597791,Robo2,roundabout homolog 2 (Drosophila),3.27583245,0,0,2.178552136,1.113734361,4.324322941
A_55_P2143494,Doc2b,"double C2, beta",2.602669733,1.264401525,2.859491461,3.720616499,3.874608457,4.318267368
A_55_P2333061,A230101C19Rik,RIKEN cDNA A230101C19 gene,4.377242706,4.201844053,3.732177314,3.227333408,5.848859982,4.313666823
A_51_P350403,Exoc4,exocyst complex component 4,3.456427682,2.765502774,2.662723756,3.699592899,4.890921339,4.311191077
A_55_P2169039,Olfr558,olfactory receptor 558,0,1.16723776,0,1.076712537,1.723783637,4.310616823
A_51_P148037,Sh3pxd2b,SH3 and PX domains 2B,2.625945018,2.902819523,2.822873912,2.960137502,4.139038028,4.305854161
A_55_P1999187,Cdk12,cyclin-dependent kinase 12,2.367324387,3.81581164,3.47575695,3.78421063,4.07129484,4.304373093
A_52_P63855,S100a7a,S100 calcium binding protein A7A,3.677659185,4.881765535,3.633343671,1.496278568,1.470429401,4.302993318
A_55_P1978810,Srsf10,serine/arginine-rich splicing factor 10,3.135168745,1.024558548,3.557079771,3.675727766,4.041977879,4.298645487
A_55_P2008987,Ch25h,cholesterol 25-hydroxylase,3.265215207,3.761361407,3.43647967,3.528486043,4.525485705,4.29491093
A_55_P2081283,Dlx4,distal-less homeobox 4,0,0.05167165,0.146217596,5.260270448,4.196792173,4.294241362
A_55_P2169046,Olfr458,olfactory receptor 458,1.64881198,2.288534425,2.454465649,3.016974862,2.061555777,4.293499085
A_52_P843948,Gm9804,predicted gene 9804,0.026556087,0,0.230194451,0,5.679456973,4.291551845
A_51_P433615,Klhl6,kelch-like 6 (Drosophila),2.941162231,4.332960986,3.525650335,4.511087893,3.753907611,4.290989962
A_52_P549166,Arsj,arylsulfatase J,3.010981692,3.025989635,3.003871893,3.462302647,4.64711969,4.288306743
A_66_P135061,Nudt15,nudix (nucleoside diphosphate linked moiety X)-type motif 15,2.500028483,6.492974865,2.353739891,4.677587067,0.19019104,4.285201742
A_55_P2103766,D630003M21Rik,RIKEN cDNA D630003M21 gene,4.457592382,4.138183058,4.087599714,3.631304411,4.615327244,4.281875055
A_52_P235278,Pms1,postmeiotic segregation increased 1 (S. cerevisiae),0.217825716,2.5185587,1.726171546,2.823571461,2.715689693,4.28111121
A_66_P123357,Gm829,predicted gene 829,1.562526354,2.202865432,2.588062809,3.167708718,4.606857334,4.272992784
A_51_P508838,Kcne4,"potassium voltage-gated channel, Isk-related subfamily, gene 4",2.6686269,3.382879406,3.023572347,3.686730256,3.888047324,4.269667228
A_52_P64514,Herc6,hect domain and RLD 6,2.141161107,2.135593951,2.271544791,2.360064453,3.352606782,4.268147148
A_55_P2165579,Gm10779,predicted gene 10779,3.403278963,0.12820746,3.89315448,4.41928251,5.025270166,4.263724828
A_55_P2022778,Trpc2,"transient receptor potential cation channel, subfamily C, member 2",1.793782676,3.815777129,3.318938085,3.160378298,1.56833508,4.26364985
A_55_P2133577,C030034I22Rik,RIKEN cDNA C030034I22 gene,3.764852474,0.361224963,2.759421064,1.186739231,3.339688671,4.259907623
A_52_P193555,Trp73,transformation related protein 73,3.461851087,2.481679729,2.870504197,3.338584815,3.31395813,4.25629086
A_52_P325161,Zbtb10,zinc finger and BTB domain containing 10,2.668132374,2.697861092,2.816386047,3.757035099,3.38248244,4.256122097
A_55_P2091201,Thoc2,THO complex 2,2.885058056,3.069510635,2.885624523,3.459879606,4.707821338,4.238541556
A_52_P100341,Zfp334,zinc finger protein 334,3.696554029,4.177115371,1.76794078,5.135481656,4.945512845,4.237935314
A_55_P2076587,Tdpoz4,TD and POZ domain containing 4,5.244373351,5.068816419,4.03738719,4.951014969,5.718073397,4.237229496
A_55_P2162185,2210408I21Rik,RIKEN cDNA 2210408I21 gene,1.43031217,0.52476451,1.524736917,0.73546378,2.824587847,4.234860257
A_66_P120567,Anxa1,annexin A1,2.322930839,2.505866773,2.358961699,2.798799636,4.448804459,4.234186286
A_51_P467511,Olfr685,olfactory receptor 685,4.696915137,5.031803643,4.653751189,5.056303135,5.750345283,4.230578985
A_65_P11504,Zfp85-rs1,"zinc finger protein 85, related sequence 1",2.777089597,3.396461811,0,1.07260384,3.306072123,4.229517758
A_51_P469252,Zfp647,zinc finger protein 647,3.502797424,3.803230185,2.771519313,4.551246095,4.597347626,4.225587569
A_52_P232813,Cxcl3,chemokine (C-X-C motif) ligand 3,2.233251769,2.827393798,2.427250917,3.735038067,4.539623167,4.225448329
A_51_P440568,Stk19,serine/threonine kinase 19,1.877533537,2.241615172,1.455206968,2.666553234,3.837145309,4.220139344
A_55_P2049369,Olfr1097,olfactory receptor 1097,3.323414202,0.529703458,1.080173991,0.338206252,0.238473686,4.218964494
A_65_P11853,Arhgap28,Rho GTPase activating protein 28,3.670873885,3.677783537,3.5228695,5.176503461,4.279639512,4.218883653
A_55_P2048640,Spock1,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1",3.148054293,0.473150677,0,2.170373066,0,4.218371265
A_52_P24254,Ccdc112,coiled-coil domain containing 112,3.776081123,3.377689809,3.844889248,3.625123222,4.580131359,4.216432692
A_51_P249867,Snrnp48,small nuclear ribonucleoprotein 48 (U11/U12),2.022686828,2.48541846,2.072261491,2.176872974,4.83781392,4.211824768
A_51_P483379,Rnaseh1,ribonuclease H1,2.77992835,3.940041763,3.272568471,3.756084504,4.108996593,4.210302298
A_52_P256279,Zbtb11,zinc finger and BTB domain containing 11,2.886099655,3.445190292,3.134922836,4.809649132,3.804602878,4.208996472
A_55_P2096947,Ereg,epiregulin,3.53170275,2.41583387,1.429041066,4.429457551,4.056090412,4.208908615
A_55_P1998843,Ifi203,interferon activated gene 203,3.172976939,4.024931176,3.476481722,4.574946041,5.267060947,4.207682695
A_55_P2073163,Manbal,"mannosidase, beta A, lysosomal-like",0.100543949,0,0.069443832,0.098565613,0.629072143,4.206369005
A_55_P2146314,Lmx1a,LIM homeobox transcription factor 1 alpha,4.043346629,3.636127196,2.695340053,2.107954465,5.755707179,4.203623483
A_52_P272906,5730577I03Rik,zinc finger protein pseudogene,4.647741925,4.170385872,3.234871052,4.752485474,5.260859321,4.1963248
A_52_P405876,Zfp938,zinc finger protein 938,3.355534419,3.567136497,3.462104527,3.773594513,1.369656595,4.195962605
A_51_P315042,Avpr1a,arginine vasopressin receptor 1A,2.96368843,2.991819393,2.727254697,3.468157861,1.044785104,4.195546499
A_51_P386670,Dse,dermatan sulfate epimerase,2.852118555,3.239219992,2.934642499,3.075875085,4.155518331,4.193169111
A_55_P1969441,Mettl10,methyltransferase like 10,1.650247378,2.032988631,1.465898039,1.750139891,2.072251631,4.19205391
A_55_P2094337,Olfr986,olfactory receptor 986,0.38349087,0.10887734,0,3.389919526,0,4.189472536
A_55_P1984556,Ccl12,chemokine (C-C motif) ligand 12,0,0,0,0.580013318,4.979843792,4.179204557
A_55_P2225470,A230092J17Rik,RIKEN cDNA A230092J17 gene,0.643155902,3.31668622,3.490497393,0,0.438222931,4.176651394
A_52_P106709,Rasgrf2,RAS protein-specific guanine nucleotide-releasing factor 2,3.699636118,3.350528117,3.707151943,3.746818904,4.171765553,4.17597335
A_66_P135147,Gm8149,predicted gene 8149,5.173229908,5.022985958,4.612833554,5.40122443,6.097698059,4.174767467
A_55_P2112642,Tshr,thyroid stimulating hormone receptor,0,0,0,0,0,4.173921809
A_55_P2359797,Nod2,nucleotide-binding oligomerization domain containing 2,0,1.131697773,1.467711243,0.450030539,2.595192664,4.169134133
A_51_P493105,Mettl15,methyltransferase like 15,1.854554508,1.821843785,2.948755385,3.398358098,3.389453306,4.167066988
A_52_P372092,Zfp119a,zinc finger protein 119a,2.946618485,3.640617937,3.230069306,3.466206349,4.862060078,4.166786296
A_55_P2024095,Med1,mediator complex subunit 1,3.089696331,2.901805313,2.823375841,3.201656371,3.986101464,4.16467086
A_66_P118772,Tmem136,transmembrane protein 136,2.85359789,3.349276022,3.080522635,1.274655369,3.555360086,4.158873628
A_55_P1960688,Tmem220,transmembrane protein 220,3.481758488,3.805981351,3.271207205,4.643082079,4.985987736,4.158418528
A_52_P467232,Il1rap,interleukin 1 receptor accessory protein,4.244822706,4.78548947,3.170586319,1.371145866,3.44591186,4.158352409
A_66_P140525,A630076J17Rik,RIKEN cDNA A630076J17 gene,3.909919104,4.314092605,3.038066402,4.992317543,4.440319471,4.153181994
A_66_P121086,Map3k8,mitogen-activated protein kinase kinase kinase 8,2.394634551,2.725017827,2.493490744,3.201960904,3.995889871,4.151422624
